Ticker,close,date,high,low,month,open,volume,Daily Return
TRENT,7768.05,10/18/2024 5:30,7800,7630.1,2024-10,7720,571161,0.006224093
TRENT,7606.55,10/21/2024 5:30,7850,7552.5,2024-10,7820,662166,-0.027295396
TRENT,7497.35,10/22/2024 5:30,7666.5,7469.4,2024-10,7634.95,610564,-0.018022384
TRENT,7511.3,10/23/2024 5:30,7585,7450,2024-10,7468,505590,0.005798072
TRENT,7488,10/24/2024 5:30,7640.4,7386.75,2024-10,7569.2,448738,-0.010727686
TRENT,7361.45,10/25/2024 5:30,7511.2,7064.05,2024-10,7450,590268,-0.011885906
TRENT,7307.85,10/28/2024 5:30,7429,7222.15,2024-10,7362.25,419026,-0.007389045
TRENT,7410.3,10/29/2024 5:30,7446.1,7164.45,2024-10,7313.3,359440,0.013263506
TRENT,7252.45,10/30/2024 5:30,7428.8,7215,2024-10,7420,481764,-0.022580863
TRENT,7128.35,10/31/2024 5:30,7273.85,7071,2024-10,7259,742508,-0.017998347
TRENT,7149,11/1/2024 5:30,7214.9,7125,2024-11,7153.95,76497,-0.000691925
TRENT,7063.75,11/4/2024 5:30,7150.3,6950,2024-11,7109,681708,-0.006365171
TRENT,6968.35,11/5/2024 5:30,7078.5,6794.05,2024-11,7006,1026360,-0.005373965
TRENT,6955.45,11/6/2024 5:30,7236,6801.1,2024-11,7024,1142746,-0.009759396
TRENT,6505.5,11/7/2024 5:30,7015.25,6306.85,2024-11,6999,4427899,-0.070510073
TRENT,6298.95,11/8/2024 5:30,6563.15,6270,2024-11,6550,2523322,-0.038328244
TRENT,6480.7,11/11/2024 5:30,6620,6212.05,2024-11,6230.35,2339199,0.040182333
TRENT,6528.55,11/12/2024 5:30,6717.9,6500,2024-11,6520,1258152,0.00131135
TRENT,6498.25,11/13/2024 5:30,6619.7,6412.45,2024-11,6499,758642,-0.000115402
TRENT,6463,11/14/2024 5:30,6550.3,6367.05,2024-11,6496,620489,-0.005080049
TRENT,6301.65,11/18/2024 5:30,6453,6275,2024-11,6411.6,828906,-0.017148606
TRENT,6423.85,11/19/2024 5:30,6579.9,6359.8,2024-11,6359.85,674042,0.01006313
TRENT,6460.45,11/21/2024 5:30,6519,6346.2,2024-11,6400,1511541,0.009445312
TRENT,6652.8,11/22/2024 5:30,6678,6430,2024-11,6459.9,833104,0.029861143
ULTRACEMCO,8304.9,10/3/2023 5:30,8377,8221.2,2023-10,8289,454402,0.001918205
ULTRACEMCO,8120.85,10/4/2023 5:30,8292.55,8045.05,2023-10,8292.55,884369,-0.020705332
ULTRACEMCO,8177.45,10/5/2023 5:30,8208.8,8125,2023-10,8177,310506,5.50324E-05
ULTRACEMCO,8195.45,10/6/2023 5:30,8239.65,8151.25,2023-10,8198,158491,-0.000311051
ULTRACEMCO,8110.1,10/9/2023 5:30,8199.85,8087.2,2023-10,8170.05,152525,-0.007337776
ULTRACEMCO,8158.3,10/10/2023 5:30,8186.35,8105,2023-10,8147.8,187020,0.001288691
ULTRACEMCO,8343,10/11/2023 5:30,8390,8179.2,2023-10,8195.95,439622,0.017941788
ULTRACEMCO,8351.75,10/12/2023 5:30,8385,8302,2023-10,8364.95,177704,-0.001578013
ULTRACEMCO,8369,10/13/2023 5:30,8417,8307,2023-10,8316.5,285076,0.006312752
ULTRACEMCO,8292.2,10/16/2023 5:30,8455,8274,2023-10,8369.05,363990,-0.009182643
ULTRACEMCO,8301.4,10/17/2023 5:30,8332,8280,2023-10,8330,205234,-0.003433373
ULTRACEMCO,8278.3,10/18/2023 5:30,8349.85,8248,2023-10,8324.9,322136,-0.005597665
ULTRACEMCO,8518.55,10/19/2023 5:30,8538,8193.35,2023-10,8249.6,837498,0.032601581
ULTRACEMCO,8461.05,10/20/2023 5:30,8648.35,8410.9,2023-10,8536,539291,-0.008780459
ULTRACEMCO,8325.25,10/23/2023 5:30,8523.6,8302.55,2023-10,8415,217546,-0.010665478
ULTRACEMCO,8256.35,10/25/2023 5:30,8398.5,8186.25,2023-10,8355,255678,-0.011807301
ULTRACEMCO,8205.3,10/26/2023 5:30,8236,8155.55,2023-10,8236,637430,-0.003727538
ULTRACEMCO,8210.15,10/27/2023 5:30,8270,8180,2023-10,8211,227682,-0.00010352
ULTRACEMCO,8401.6,10/30/2023 5:30,8416.3,8197.45,2023-10,8242,244073,0.019364232
ULTRACEMCO,8422.25,10/31/2023 5:30,8452.1,8351.1,2023-10,8404.7,218908,0.002088117
ULTRACEMCO,8381.45,11/1/2023 5:30,8445,8370.1,2023-11,8440,209234,-0.006937204
ULTRACEMCO,8459,11/2/2023 5:30,8473.2,8374.95,2023-11,8385.5,200590,0.00876513
ULTRACEMCO,8522.6,11/3/2023 5:30,8530,8436,2023-11,8475,243686,0.005616519
ULTRACEMCO,8640.95,11/6/2023 5:30,8650,8521.2,2023-11,8539,194715,0.011939337
ULTRACEMCO,8685.75,11/7/2023 5:30,8695,8582.55,2023-11,8640.95,206360,0.005184615
ULTRACEMCO,8698.85,11/8/2023 5:30,8719.15,8652.85,2023-11,8689,132370,0.001133617
ULTRACEMCO,8627.05,11/9/2023 5:30,8719,8617.75,2023-11,8685,128138,-0.006672424
ULTRACEMCO,8710.85,11/10/2023 5:30,8729.95,8588.6,2023-11,8591.05,149939,0.013944745
ULTRACEMCO,8711.1,11/12/2023 5:30,8745,8678.35,2023-11,8730,13691,-0.002164948
ULTRACEMCO,8677.4,11/13/2023 5:30,8723.8,8660,2023-11,8711.1,64412,-0.003868627
ULTRACEMCO,8766.9,11/15/2023 5:30,8815.75,8695.25,2023-11,8709,192348,0.006648295
ULTRACEMCO,8775.05,11/16/2023 5:30,8811.7,8700,2023-11,8789.6,233428,-0.001655365
ULTRACEMCO,8790.95,11/17/2023 5:30,8869.6,8771.65,2023-11,8785,151817,0.000677291
ULTRACEMCO,8661.5,11/20/2023 5:30,8815.2,8651.1,2023-11,8800,174311,-0.015738636
ULTRACEMCO,8708.35,11/21/2023 5:30,8737.9,8664.8,2023-11,8664.8,183507,0.005026083
ULTRACEMCO,8759.9,11/22/2023 5:30,8775,8612.25,2023-11,8734,325320,0.002965422
ULTRACEMCO,8605.25,11/23/2023 5:30,8767,8590,2023-11,8750,344271,-0.016542857
ULTRACEMCO,8556.2,11/24/2023 5:30,8655,8545.05,2023-11,8638,197278,-0.009469785
ULTRACEMCO,8726.5,11/28/2023 5:30,8735.5,8588.25,2023-11,8638,343335,0.010245427
ULTRACEMCO,8732.75,11/29/2023 5:30,8790,8692,2023-11,8759.9,207727,-0.00309935
ULTRACEMCO,9003.65,11/30/2023 5:30,9019.15,8763.45,2023-11,8776.55,1025481,0.025875771
ULTRACEMCO,9033.85,12/1/2023 5:30,9163.4,8972,2023-12,9103.8,353015,-0.007683605
ULTRACEMCO,9317.75,12/4/2023 5:30,9340.8,9086.15,2023-12,9150,473570,0.018333333
ULTRACEMCO,9329.75,12/5/2023 5:30,9400,9243.15,2023-12,9321,448461,0.00093874
ULTRACEMCO,9213,12/6/2023 5:30,9347.95,9129.55,2023-12,9329.75,308912,-0.012513733
ULTRACEMCO,9354.55,12/7/2023 5:30,9381,9236.15,2023-12,9266,346830,0.009556443
ULTRACEMCO,9413.55,12/8/2023 5:30,9431.65,9341.15,2023-12,9378.3,311761,0.003758677
ULTRACEMCO,9670.9,12/11/2023 5:30,9730,9400,2023-12,9414,588082,0.027289144
ULTRACEMCO,9863.5,12/12/2023 5:30,9961.15,9635.05,2023-12,9702.45,1060266,0.0165989
ULTRACEMCO,9739.15,12/13/2023 5:30,10043,9676.8,2023-12,9899.95,1501931,-0.016242506
ULTRACEMCO,9963.3,12/14/2023 5:30,9990,9777,2023-12,9830,710415,0.013560529
ULTRACEMCO,10029.5,12/15/2023 5:30,10059.5,9900.65,2023-12,10000,439516,0.00295
ULTRACEMCO,9970.35,12/18/2023 5:30,10028,9941.75,2023-12,10028,266562,-0.005748903
ULTRACEMCO,10017.1,12/19/2023 5:30,10050,9953,2023-12,9970.35,675166,0.004688903
ULTRACEMCO,9887.45,12/20/2023 5:30,10128,9858.15,2023-12,10027,501448,-0.013917423
ULTRACEMCO,9954.45,12/21/2023 5:30,9985,9824.85,2023-12,9881,216730,0.007433458
ULTRACEMCO,9969,12/22/2023 5:30,9999,9902,2023-12,9987,226940,-0.001802343
ULTRACEMCO,10018.7,12/26/2023 5:30,10054.8,9970.1,2023-12,9975,226114,0.004380952
ULTRACEMCO,10436.1,12/27/2023 5:30,10470,10037.8,2023-12,10101,658122,0.033174933
ULTRACEMCO,10426.3,12/28/2023 5:30,10499,10328.1,2023-12,10492,421406,-0.006261914
ULTRACEMCO,10503,12/29/2023 5:30,10526,10361.5,2023-12,10420,243089,0.007965451
ULTRACEMCO,10464,1/1/2024 5:30,10520,10414.6,2024-01,10503,97677,-0.003713225
ULTRACEMCO,10204.7,1/2/2024 5:30,10489.9,10104.1,2024-01,10489.9,337528,-0.027188057
ULTRACEMCO,10111.5,1/3/2024 5:30,10245,10089.6,2024-01,10204.8,179575,-0.009142756
ULTRACEMCO,10014.8,1/4/2024 5:30,10164.5,10001,2024-01,10160,313755,-0.014291339
ULTRACEMCO,10016,1/5/2024 5:30,10100,9995,2024-01,10100,163191,-0.008316832
ULTRACEMCO,9934.5,1/8/2024 5:30,10080,9925.05,2024-01,10078,176843,-0.014238936
ULTRACEMCO,9899.1,1/9/2024 5:30,10017,9870.2,2024-01,9989.6,242925,-0.009059422
ULTRACEMCO,9776.2,1/10/2024 5:30,9906.75,9730,2024-01,9898.95,374333,-0.012400305
ULTRACEMCO,9920.45,1/11/2024 5:30,9944.95,9719.15,2024-01,9839.9,375210,0.008186059
ULTRACEMCO,9808.45,1/12/2024 5:30,9979.95,9794.05,2024-01,9979.95,376816,-0.017184455
ULTRACEMCO,9954.55,1/15/2024 5:30,9996.8,9820,2024-01,9879,273931,0.007647535
ULTRACEMCO,9969.6,1/16/2024 5:30,10046.8,9880.35,2024-01,9953.95,146779,0.00157224
ULTRACEMCO,9854.65,1/17/2024 5:30,10046.1,9825,2024-01,9959,252817,-0.01047796
ULTRACEMCO,9892.25,1/18/2024 5:30,9933.05,9770,2024-01,9854,278338,0.003881672
ULTRACEMCO,10093.7,1/19/2024 5:30,10128.7,9845,2024-01,9999,567616,0.009470947
ULTRACEMCO,9997.4,1/20/2024 5:30,10200,9906,2024-01,10200,138261,-0.019862745
ULTRACEMCO,9831,1/23/2024 5:30,10085,9815,2024-01,10000,580285,-0.0169
ULTRACEMCO,9990.5,1/24/2024 5:30,10032.6,9734.6,2024-01,9865,272419,0.012721744
ULTRACEMCO,9969.35,1/25/2024 5:30,10048.2,9881.2,2024-01,9984.6,296269,-0.001527352
ULTRACEMCO,10274,1/29/2024 5:30,10300,9989.5,2024-01,10000.1,334463,0.027389726
ULTRACEMCO,9963.6,1/30/2024 5:30,10320,9942,2024-01,10289.8,368827,-0.031701296
ULTRACEMCO,10167.3,1/31/2024 5:30,10186.2,9903.15,2024-01,9960,341574,0.020813253
ULTRACEMCO,9922.3,2/1/2024 5:30,10233.2,9900.05,2024-02,10170,401503,-0.024355949
ULTRACEMCO,10098.5,2/2/2024 5:30,10165.9,9992.3,2024-02,10000,334386,0.00985
ULTRACEMCO,9916.35,2/5/2024 5:30,10128.3,9878.45,2024-02,10050,162473,-0.013298507
ULTRACEMCO,10048.8,2/6/2024 5:30,10075,9920.3,2024-02,9980,250870,0.006893788
ULTRACEMCO,10226.5,2/7/2024 5:30,10287.6,10080.3,2024-02,10114,250184,0.011123196
ULTRACEMCO,9997.65,2/8/2024 5:30,10295,9950.5,2024-02,10290,320905,-0.028411079
ULTRACEMCO,9945.75,2/9/2024 5:30,10074.8,9852,2024-02,10074.8,400823,-0.012809187
ULTRACEMCO,9963.85,2/12/2024 5:30,10017.5,9906.9,2024-02,9951,191687,0.001291328
ULTRACEMCO,9852.4,2/13/2024 5:30,10004.7,9830.6,2024-02,9997.8,276453,-0.0145432
ULTRACEMCO,9787.8,2/14/2024 5:30,9824.85,9703.95,2024-02,9802.05,417802,-0.001453778
ULTRACEMCO,9814.3,2/15/2024 5:30,9839.15,9706,2024-02,9835.9,415090,-0.002196037
ULTRACEMCO,9916.2,2/16/2024 5:30,9948,9851.1,2024-02,9875.05,250550,0.004167068
ULTRACEMCO,9902.2,2/19/2024 5:30,9948.95,9885,2024-02,9948.95,109778,-0.004698988
ULTRACEMCO,9978.95,2/20/2024 5:30,10000,9855,2024-02,9902.2,320905,0.007750803
ULTRACEMCO,9968.4,2/21/2024 5:30,10115,9920,2024-02,9970.25,322960,-0.000185552
ULTRACEMCO,9961.2,2/22/2024 5:30,10020.9,9802.3,2024-02,10000,363840,-0.00388
ULTRACEMCO,10000.9,2/23/2024 5:30,10028,9894.05,2024-02,9961.2,304238,0.003985464
ULTRACEMCO,9930.05,2/26/2024 5:30,10049.95,9900.95,2024-02,9999.05,162530,-0.006900656
ULTRACEMCO,9951.1,2/27/2024 5:30,10151,9881.45,2024-02,9930.05,214186,0.002119828
ULTRACEMCO,9804.95,2/28/2024 5:30,9989.95,9780.9,2024-02,9960,300668,-0.015567269
ULTRACEMCO,9892.4,2/29/2024 5:30,9935,9705.65,2024-02,9785,328848,0.010975984
ULTRACEMCO,10135.5,3/1/2024 5:30,10183.85,9892.4,2024-03,9900,352952,0.023787879
ULTRACEMCO,10106.35,3/2/2024 5:30,10155,9900,2024-03,10140,6955,-0.00331854
ULTRACEMCO,9978.4,3/4/2024 5:30,10166,9966.2,2024-03,10157,221282,-0.017583932
ULTRACEMCO,9838.35,3/5/2024 5:30,10030.9,9830,2024-03,9978.4,310715,-0.014035316
ULTRACEMCO,9641.05,3/6/2024 5:30,9914.25,9532,2024-03,9899.9,534825,-0.026146729
ULTRACEMCO,9673.15,3/7/2024 5:30,9715,9569.1,2024-03,9641.05,585012,0.003329513
ULTRACEMCO,9697.9,3/11/2024 5:30,9824.6,9672.9,2024-03,9694.05,319303,0.000397151
ULTRACEMCO,9615.5,3/12/2024 5:30,9728.95,9575.4,2024-03,9728.95,235430,-0.011661073
ULTRACEMCO,9593.55,3/13/2024 5:30,9653,9500,2024-03,9624.7,415925,-0.003236465
ULTRACEMCO,9696.95,3/14/2024 5:30,9708,9454,2024-03,9455,347822,0.025589635
ULTRACEMCO,9632.95,3/15/2024 5:30,9750.9,9543.8,2024-03,9680,379648,-0.004860537
ULTRACEMCO,9611.35,3/18/2024 5:30,9673.8,9570,2024-03,9625,226448,-0.001418182
ULTRACEMCO,9453.25,3/19/2024 5:30,9607.45,9435.15,2024-03,9591.35,316008,-0.01439839
ULTRACEMCO,9484.55,3/20/2024 5:30,9535,9445,2024-03,9535,171219,-0.005291033
ULTRACEMCO,9600.75,3/21/2024 5:30,9639.7,9504.9,2024-03,9525,215837,0.007952756
ULTRACEMCO,9681.75,3/22/2024 5:30,9751.8,9580,2024-03,9610,224511,0.007466181
ULTRACEMCO,9600.7,3/26/2024 5:30,9689.8,9570,2024-03,9631.1,397803,-0.003156441
ULTRACEMCO,9623.45,3/27/2024 5:30,9708,9571.05,2024-03,9630,267937,-0.000680166
ULTRACEMCO,9749.15,3/28/2024 5:30,9853.95,9641.55,2024-03,9680,506387,0.007143595
ULTRACEMCO,9954.4,4/1/2024 5:30,9997.05,9749.15,2024-04,9749.15,387442,0.021053117
ULTRACEMCO,10038.15,4/2/2024 5:30,10084.2,9845,2024-04,9890.1,307109,0.014969515
ULTRACEMCO,10001.9,4/3/2024 5:30,10277.7,9982.15,2024-04,10200,481855,-0.019421569
ULTRACEMCO,10005.1,4/4/2024 5:30,10078.9,9900,2024-04,10078,346378,-0.007233578
ULTRACEMCO,9823.6,4/5/2024 5:30,10019.85,9802.2,2024-04,10001,280079,-0.017738226
ULTRACEMCO,9863.75,4/8/2024 5:30,9899,9801,2024-04,9852.95,215228,0.001096118
ULTRACEMCO,9769.15,4/9/2024 5:30,9993.8,9759.1,2024-04,9900,275924,-0.013217172
ULTRACEMCO,9817.85,4/10/2024 5:30,9858,9705.05,2024-04,9810,186223,0.000800204
ULTRACEMCO,9652.55,4/12/2024 5:30,9850,9610,2024-04,9789.95,440963,-0.014034801
ULTRACEMCO,9506.25,4/15/2024 5:30,9617.9,9486.6,2024-04,9617.9,220692,-0.011608563
ULTRACEMCO,9463.8,4/16/2024 5:30,9494.95,9351,2024-04,9448.9,547648,0.001576903
ULTRACEMCO,9382.75,4/18/2024 5:30,9526.8,9340.8,2024-04,9470,584270,-0.009213305
ULTRACEMCO,9363.95,4/19/2024 5:30,9400,9250,2024-04,9325,415558,0.004176944
ULTRACEMCO,9565.25,4/22/2024 5:30,9590,9456.1,2024-04,9505,277781,0.006338769
ULTRACEMCO,9533.55,4/23/2024 5:30,9625,9522,2024-04,9540,317450,-0.000676101
ULTRACEMCO,9658.85,4/24/2024 5:30,9686.8,9542.8,2024-04,9578,317929,0.008441219
ULTRACEMCO,9683.75,4/25/2024 5:30,9706,9560.05,2024-04,9620.15,398260,0.006611124
ULTRACEMCO,9700.9,4/26/2024 5:30,9777,9646.9,2024-04,9727,265782,-0.002683253
ULTRACEMCO,9964.45,4/29/2024 5:30,10011,9743.05,2024-04,9765,808505,0.020424987
ULTRACEMCO,9971.85,4/30/2024 5:30,10180,9911.35,2024-04,10160.3,777837,-0.018547681
ULTRACEMCO,9983.45,5/2/2024 5:30,10045,9946.5,2024-05,9971.85,318855,0.001163275
ULTRACEMCO,9816.3,5/3/2024 5:30,10030,9779.35,2024-05,9982,517348,-0.01659988
ULTRACEMCO,9776.9,5/6/2024 5:30,9929,9746.15,2024-05,9875,238521,-0.009934177
ULTRACEMCO,9682.4,5/7/2024 5:30,9948,9630,2024-05,9799,214305,-0.011899173
ULTRACEMCO,9519.4,5/8/2024 5:30,9674.95,9501.4,2024-05,9674.95,392065,-0.016077602
ULTRACEMCO,9446.1,5/9/2024 5:30,9560,9408.05,2024-05,9524,328724,-0.008179336
ULTRACEMCO,9491.7,5/10/2024 5:30,9518.95,9416.05,2024-05,9462.8,205200,0.003054064
ULTRACEMCO,9551.5,5/13/2024 5:30,9578,9427.1,2024-05,9515.95,215387,0.003735833
ULTRACEMCO,9660.65,5/14/2024 5:30,9699.5,9529.95,2024-05,9535.05,171935,0.013172453
ULTRACEMCO,9614.1,5/15/2024 5:30,9693.15,9560,2024-05,9691,161067,-0.007935198
ULTRACEMCO,9709.1,5/16/2024 5:30,9725.7,9525.5,2024-05,9630.6,368451,0.008151102
ULTRACEMCO,9890.35,5/17/2024 5:30,9900,9685.25,2024-05,9740,283850,0.015436345
ULTRACEMCO,9865.6,5/18/2024 5:30,9948,9840,2024-05,9948,12290,-0.008283072
ULTRACEMCO,9789.4,5/21/2024 5:30,9850.75,9762.05,2024-05,9826,346947,-0.003724812
ULTRACEMCO,9894.85,5/22/2024 5:30,9950,9822.25,2024-05,9870,280237,0.00251773
ULTRACEMCO,10170.55,5/23/2024 5:30,10199.85,9855,2024-05,9905.15,521622,0.026794142
ULTRACEMCO,10231.1,5/24/2024 5:30,10369,10122.55,2024-05,10165,519418,0.006502705
ULTRACEMCO,10225.5,5/27/2024 5:30,10353.95,10177.65,2024-05,10277.95,389326,-0.005103158
ULTRACEMCO,10178.9,5/28/2024 5:30,10365.85,10146.45,2024-05,10264,403774,-0.008291115
ULTRACEMCO,10023.4,5/29/2024 5:30,10177.95,9961,2024-05,10177.95,317883,-0.015184787
ULTRACEMCO,9868.85,5/30/2024 5:30,10025,9830,2024-05,10021,323424,-0.015183115
ULTRACEMCO,9915.5,5/31/2024 5:30,10080,9750.1,2024-05,9932,791072,-0.001661297
ULTRACEMCO,10470.05,6/3/2024 5:30,10519.8,10216.35,2024-06,10300,732632,0.016509709
ULTRACEMCO,9918.3,6/4/2024 5:30,10498.5,9534.95,2024-06,10475,972018,-0.053145585
ULTRACEMCO,10038.1,6/5/2024 5:30,10070,9740,2024-06,9989.95,361720,0.004819844
ULTRACEMCO,10054.95,6/6/2024 5:30,10176.5,9931.1,2024-06,9995,483566,0.005997999
ULTRACEMCO,10463.15,6/7/2024 5:30,10505,9965,2024-06,9965,545284,0.049989965
ULTRACEMCO,10826.25,6/10/2024 5:30,10907.95,10463.15,2024-06,10495,705256,0.031562649
ULTRACEMCO,10933.55,6/11/2024 5:30,10989,10826.25,2024-06,10903.95,650137,0.002714613
ULTRACEMCO,11044.8,6/12/2024 5:30,11099.95,10871.5,2024-06,10871.5,439143,0.015940763
ULTRACEMCO,11173.8,6/13/2024 5:30,11299,10996.15,2024-06,11250,602322,-0.006773333
ULTRACEMCO,11242.8,6/14/2024 5:30,11271,11147.3,2024-06,11170,305318,0.006517457
ULTRACEMCO,11119.05,6/18/2024 5:30,11269.35,11051.65,2024-06,11250,322724,-0.01164
ULTRACEMCO,10995.55,6/19/2024 5:30,11177.7,10968.25,2024-06,11150,659266,-0.013852018
ULTRACEMCO,10903.2,6/20/2024 5:30,11173.9,10875.4,2024-06,11008.9,445369,-0.009601323
ULTRACEMCO,10662.4,6/21/2024 5:30,10961.45,10611.55,2024-06,10882.5,586745,-0.020225132
ULTRACEMCO,10786,6/24/2024 5:30,10845,10594.65,2024-06,10717.5,276148,0.006391416
ULTRACEMCO,10846.2,6/25/2024 5:30,11007.95,10800.4,2024-06,10801.95,562075,0.004096483
ULTRACEMCO,11143.1,6/26/2024 5:30,11261,10903,2024-06,10907.7,793197,0.021581085
ULTRACEMCO,11716.7,6/27/2024 5:30,11874.95,11269,2024-06,11270,2339734,0.039636202
